gene,log2fold,p_mwu,p_wilcoxon,p_student,p_corr,interesting
Serpinb1a,0.0260512820512826,0.888732501272019,0.694028678659379,0.855691579288684,0.921175076676851,FALSE
Serpinb1b,-0.0784102564102556,0.0223957108021537,0.0599908589683764,0.0815854458388077,0.0466407585249074,FALSE
Serpinb1c,-0.114974358974359,0.000175003216682341,0.000794073541328544,0.000643743856508756,0.00073547830687181,FALSE
Serpinb2,0.084102564102567,0.0358419176580952,0.0248555539619701,0.0209809569173268,0.0688731967812245,FALSE
Serpinb3a,-0.122999999999998,0.0011218941616279,0.000302191027003573,0.00197992702523665,0.00362611961722365,FALSE
Serpinb3b,-0.243717948717948,5.39E-07,3.01E-05,5.73E-08,5.25E-06,TRUE
Serpinb3c,0.073076923076921,0.0811553361247493,0.0346646407197113,0.0803429548189917,0.136295297733993,FALSE
Serpinb3d,-0.193897435897435,9.49E-07,1.84E-07,2.06E-07,8.56E-06,FALSE
Serpinb5,-0.0588974358974363,0.0484038991526233,0.06400915577251,0.0575349722010776,0.0885308725042268,FALSE
Serpinb6a,-0.121384615384616,0.00513854797843777,0.00169096290615143,0.0359140828596225,0.0133395730823261,FALSE
Serpinb6b,-0.219641025641026,0.0324694022320256,0.00111564544931753,0.0591956163665151,0.0634765330590276,FALSE
Serpinb6c,0.389435897435895,2.21E-10,4.98E-10,3.32E-13,7.96E-09,TRUE
Serpinb6e,0.300153846153847,2.06E-12,1.20E-10,4.17E-19,2.58E-10,TRUE
Serpinb7,-0.0389487179487151,0.232375513971928,0.289213247175212,0.173137563833118,0.324216102592017,FALSE
Serpinb8,-0.634128205128201,1.98E-07,3.64E-11,3.32E-08,2.24E-06,TRUE
Serpinb9,-0.425333333333333,1.95E-08,2.40E-08,7.65E-08,3.18E-07,TRUE
Serpinb9b,0.299692307692308,1.23E-10,7.40E-09,1.49E-12,5.12E-09,TRUE
Serpinb9c,0.0243589743589752,0.4268962476175,0.4105499560319,0.41942127423933,0.527004894383488,FALSE
Serpinb9d,-0.026871794871794,0.535509917586439,0.557161942277162,0.551925366976892,0.62920776244014,FALSE
Serpinb9e,0.0916410256410289,0.0337007712940552,0.0142851695636637,0.00766059692785836,0.0654603641341041,FALSE
Serpinb9f,0.0475384615384638,0.143178054656855,0.0726954996171116,0.183413977126706,0.218721370585571,FALSE
Serpinb9g,0.0700384615384646,0.0151633843917577,0.0230281036965607,0.0335669514906926,0.0335340335078731,FALSE
Serpinc1,0.0568717948717961,0.0637398722034696,0.000180038772668922,0.0484881842810925,0.111420295526959,FALSE
Serpind1,-0.00658974358973907,0.9084996904242,0.673728620982729,0.79497477088725,0.935849598370795,FALSE
Serpine1,-0.187769230769232,0.0111365995124694,0.00275161032186588,0.0165105812263624,0.0257995403530741,FALSE
Serpine2,0.155717948717953,0.344969126586589,0.025814255764999,0.272431754747419,0.444554655682882,FALSE
Serpine3,0.118128205128205,0.00173003515043604,0.00012861097275163,0.000678693608800092,0.00524980098170172,FALSE
Serpinf1,0.0803333333333303,0.000575617281947151,0.000120096792670665,0.000766455652470079,0.00203556138028685,FALSE
Serpinf2,-0.0681538461538427,0.0794486864516366,0.0168123849871336,0.0590967307511107,0.13392670767593,FALSE
Serping1,-0.0500256410256377,0.0201465058718703,0.011108367369161,0.0198834041580754,0.0426309487285766,FALSE
Serpinh1,-0.150512820512819,0.000308975327128876,0.000466260105895344,0.000253289181368498,0.00119279870371193,FALSE
Serpini1,-0.0841538461538471,0.035846600024004,0.0346646407197113,0.0187065632020274,0.0688731967812245,FALSE
Serpini2,0.0183846153846146,0.538818426279029,0.442876171793614,0.577611132829452,0.632263348462667,FALSE
Sertad1,0.0853076923076976,0.0395215764981815,0.0260055701947297,0.0336623303507,0.0747028820883312,FALSE
Sertad2,0.0892564102564126,0.00150831362333402,0.000233963874052279,0.00173501756184454,0.00467938659408077,FALSE
Sertad3,0.10123076923077,0.00936608984466024,0.00894736042391742,0.00617045209498484,0.0222293910014019,FALSE
Sertad4,0.122051282051282,0.00319710732954886,0.0101950958014641,0.00205528469801303,0.00887576948495971,FALSE
Sesn1,0.0659230769230792,0.337356757143163,0.166765743539145,0.152041654921868,0.436952666809327,FALSE
Sesn2,-0.137410256410256,0.00173003515043604,0.00181880906529841,0.00134297081615156,0.00524980098170172,FALSE
Sesn3,0.0433076923076889,0.638564542102069,0.674063954041162,0.374400077010265,0.721742057081291,FALSE
Sestd1,0.291435897435898,3.06E-06,3.01E-05,2.35E-06,2.30E-05,TRUE
Set,0.0781346153846183,0.000161588056084628,0.000180038772668922,7.30E-05,0.000686568438335833,FALSE
Setbp1,-0.438179487179487,7.35E-12,1.56E-10,1.70E-15,6.16E-10,TRUE
Setd1a,0.0588717948717967,0.0704657628513421,0.0155046801519347,0.0654340857831017,0.121102393370506,FALSE
Setd1b,0.0595897435897435,0.0275547044022664,0.00569550934233121,0.0239645041243,0.0554440090830168,FALSE
Setd2,0.0394999999999985,0.465685561342158,0.426538607945986,0.350074857973727,0.564432097247073,FALSE
Setd3,-0.021628205128204,0.506326663963159,0.442876171793614,0.412657156237872,0.60229360474431,FALSE
Setd4,0.129282051282052,0.000859594277386247,0.00172478169406531,0.00120815342793412,0.00286859480483117,FALSE
Setd5,0.0498461538461541,0.101224575781597,0.0413844432478072,0.0797523763851601,0.163607170347087,FALSE
Setd6,0.0702564102564107,0.0659318295991946,0.0985539299072116,0.0397988616373939,0.114491347484175,FALSE
Setd7,0.0854871794871777,0.0689373779668024,0.0334361478635401,0.0566322222597349,0.118888218014029,FALSE
Setd8,0.0181025641025663,0.845486266553145,0.585392383949511,0.58886411670205,0.888034060214151,FALSE
Setdb1,-0.0565128205128183,0.224661216579996,0.0399606656428659,0.13126003994755,0.315598922955765,FALSE
Setdb2,0.132871794871793,0.00432689992027612,0.00428910635309876,0.00681468897721514,0.0114890948455975,FALSE
Setmar,-0.138641025641027,0.000771341043580553,0.000168459788255859,0.000148009080251625,0.00260674939384251,FALSE
Setx,0.0272820512820502,0.447543821538251,0.379636879726604,0.433117406523614,0.546886084923864,FALSE
Sez6,-0.0792307692307697,0.0752597396218165,0.0148842069174862,0.0456798238896447,0.127928527217872,FALSE
Sez6l,0.0607692307692309,0.0489837005718653,0.13107475153447,0.11085320588844,0.0893611353890841,FALSE
Sez6l2,0.139435897435899,2.71E-06,1.05E-06,3.74E-06,2.08E-05,FALSE
Sf1,0.0736410256410256,0.000799737783190562,0.000542419098653141,0.000714563048340584,0.00269064084987185,FALSE
Sf3a1,-0.130282051282054,0.000235299993211339,4.74E-05,0.000156064037632054,0.000944438423812409,FALSE
Sf3a2,-0.0292820512820526,0.152968063267785,0.0985539299072116,0.168165279654608,0.230953490296371,FALSE
Sf3a3,0.206179487179485,7.16E-07,1.64E-07,1.07E-07,6.71E-06,TRUE
Sf3b1,-0.0389230769230764,0.110932694689237,0.0580596397303452,0.0892067652479361,0.176796223382114,FALSE
Sf3b2,-0.0658717948717982,0.0209672697154961,0.0038937820972933,0.0191664743227509,0.0441051984538497,FALSE
Sf3b3,-0.0132051282051311,0.365734288303364,0.364719678142137,0.667899123625558,0.466191983039107,FALSE
Sf3b4,-0.0180641025641002,0.468743640989931,0.418500370793481,0.549075667401098,0.567131235164578,FALSE
Sf3b5,-0.0669487179487192,0.104383155060517,0.0985539299072116,0.0683005100854112,0.167982147165895,FALSE
Sf4,-0.0579999999999998,0.0507213678856854,0.052566509348253,0.0678928631133696,0.0919479008557615,FALSE
Sfi1,0.0551282051282058,0.490478673746563,0.0399606656428659,0.709694189335941,0.587958370932819,FALSE
Sfmbt1,0.204076923076924,2.39E-08,4.14E-08,1.16E-09,3.75E-07,TRUE
Sfmbt2,-0.0876153846153809,0.00797106125814195,0.00543619574091281,0.00639395373170665,0.0193966376369662,FALSE
Sfn,0.0725128205128192,0.00697020965026254,0.0148842069174862,0.0271363145294886,0.0173044713011287,FALSE
Sfpi1,-0.154974358974357,0.00676304842593738,8.47E-05,0.0980451595364915,0.0168609184995643,FALSE
Sfpq,-0.0559999999999974,0.0279034407352654,0.0268039416623651,0.0424897986752068,0.0560234280859392,FALSE
Sfrp1,0.0174615384615375,0.80271408628717,0.994496550825716,0.753366558278419,0.855741077487892,FALSE
Sfrp2,-0.112102564102565,0.00108302043243474,0.00494850223185495,0.000840060202961628,0.00352079967829212,FALSE
Sfrp4,-0.413153846153846,1.21E-13,3.64E-12,5.16E-21,5.20E-11,TRUE
Sfrp5,0.104794871794875,0.0376495635965716,0.0230281036965607,0.0338049534625545,0.0718081068013845,FALSE
Sfrs1,-0.112358974358973,0.000116872726765394,3.47E-05,3.14E-05,0.000518518700158695,FALSE
Sfrs11,-0.0387179487179505,0.0652000720934039,0.0334361478635401,0.0771451641073229,0.11347043321708,FALSE
Sfrs12,0.0850512820512819,0.00432763704039078,0.00248540512984619,0.00356440699068224,0.0114890948455975,FALSE
Sfrs12ip1,-0.0714358974358991,0.0181013040164839,0.0131490195162769,0.0188086956354421,0.0389840875089115,FALSE
Sfrs14,0.0700769230769236,0.00246088902309038,0.00236109847901389,0.00416835400843884,0.00708594025425586,FALSE
Sfrs15,0.0372564102564077,0.132555869707521,0.06400915577251,0.0900741801322715,0.205336827887089,FALSE
Sfrs16,0.15674358974359,1.51E-07,4.53E-07,5.94E-08,1.78E-06,FALSE
Sfrs17b,0.021128205128206,0.596345869558848,0.459557507547288,0.587746498735921,0.684293178825021,FALSE
Sfrs18,0.243974358974358,2.30E-11,4.98E-10,2.14E-13,1.40E-09,TRUE
Sfrs2,0.0482820512820457,0.0569237705702724,0.0115909655105497,0.0770423228549061,0.101414476362994,FALSE
Sfrs2ip,0.0629743589743601,0.00909566140505099,0.00684449843174662,0.0074103797273562,0.0217005154501179,FALSE
Sfrs3,0.0229059829059821,0.693033990909627,0.566499792948889,0.613019726994447,0.767713317006326,FALSE
Sfrs4,-0.0525384615384645,0.0931635071399586,0.0928786774929904,0.0800132772403531,0.152779055580712,FALSE
Sfrs5,0.050012820512821,0.357891040181586,0.230200334495748,0.245146390944521,0.457874896722618,FALSE
Sfrs6,0.131358974358978,7.16E-07,9.47E-07,2.79E-07,6.71E-06,FALSE
Sfrs7,0.0658205128205118,0.0513242486967938,0.0475047791514953,0.0399058606016859,0.092880878154178,FALSE
Sfrs8,0.00974358974359113,0.74533143723632,0.983490676291694,0.713335801923009,0.809880543459729,FALSE
Sfrs9,-0.0468461538461522,0.122581969383521,0.0399606656428659,0.105439826350929,0.19220103878372,FALSE
Sft2d1,-0.0936837606837582,0.00572398785113206,0.000266097780695418,0.0013612153928381,0.0146145082705178,FALSE
Sft2d2,-0.110256410256413,0.001981633959051,0.000466260105895344,0.00137047919202311,0.00589736642985942,FALSE
Sft2d3,0.204666666666667,4.88E-09,7.40E-09,7.58E-11,1.00E-07,TRUE
Sftpa1,0.0116153846153875,0.71528140917511,0.756176636677992,0.802360390011617,0.786027053360983,FALSE
Sftpb,0.0382307692307684,0.334855638532895,0.241276412722073,0.259037973404012,0.434496453725739,FALSE
Sftpc,0.0337948717948704,0.220857491207322,0.4105499560319,0.391000205535856,0.311213107900731,FALSE
Sftpd,0.174333333333333,0.00161628515028071,0.000438720428064698,0.00154202605356527,0.00496854656572988,FALSE
Sfxn1,0.176666666666669,7.39E-06,1.16E-06,3.72E-06,4.84E-05,FALSE
Sfxn2,-0.0571025641025589,0.118997067059188,0.0682415226110607,0.0808358681146554,0.187420863170865,FALSE
Sfxn3,-0.0179487179487161,0.471798829126748,0.329020859164302,0.632347226443487,0.569872537597251,FALSE
Sfxn4,0.15725641025641,9.92E-05,0.000219257708522491,0.000157080540820883,0.00044858141381129,FALSE
Sfxn5,-0.0709743589743592,0.102260906476514,0.0428498608598602,0.0790622873263383,0.165076221481807,FALSE
Sgca,0.0385128205128193,0.315205002351199,0.4105499560319,0.316139019983775,0.41424626332001,FALSE
Sgcb,-0.161923076923075,5.76E-05,5.11E-05,0.000127787917554722,0.000279978391403311,FALSE
Sgcd,-0.116000000000001,0.00319768574818235,0.00124634156964021,0.00142290207555219,0.00887576948495971,FALSE
Sgce,0.15351282051282,0.291741733885403,0.0161471992250881,0.14857063329169,0.389327756960504,FALSE
Sgcg,0.186512820512816,3.59E-05,2.38E-05,3.98E-05,0.000187170134830037,FALSE
Sgcz,-0.0962564102564087,0.00170069649604908,0.00543619574091281,0.00151063409497582,0.00517585796506735,FALSE
Sgip1,0.257025641025639,1.70E-10,6.91E-11,1.25E-12,6.55E-09,TRUE
Sgk1,0.0624615384615375,0.287188924831999,0.15827656165493,0.282901871831462,0.384430892407207,FALSE
Sgk2,0.0283333333333324,0.387335079066201,0.520560786622809,0.640506628113246,0.487789903729199,FALSE
Sgk3,-0.0293846153846147,0.532237396501558,0.0956834299613547,0.559282673411909,0.626291235329704,FALSE
Sgms1,0.0399743589743622,0.169394875187746,0.134727817832754,0.21176135597297,0.251331052404195,FALSE
Sgms2,-0.0858205128205114,0.0324584419449938,0.0142851695636637,0.0191321684644604,0.0634765330590276,FALSE
Sgol1,0.11694871794872,7.11E-05,1.87E-05,1.95E-05,0.000336251011801916,FALSE
Sgol2,-0.0428974358974363,0.423997119600816,0.364719678142137,0.326150259485366,0.524229939353557,FALSE
Sgpl1,0.100794871794873,0.000906808656040152,0.00117936985770939,0.00302835972423677,0.00301072637624277,FALSE
Sgpp1,0.00143589743589168,0.992026114092201,0.850457641700615,0.963851735965513,0.994897070003825,FALSE
Sgpp2,-0.167205128205127,0.000189478784161904,9.75E-05,0.000185750707790598,0.000786250128573265,FALSE
Sgsh,0.00617948717948735,0.760500815094786,0.755190224479041,0.828302492432192,0.821831137215683,FALSE
Sgsm1,0.127333333333332,0.00808985736383924,0.000749469854781637,0.00650783991147455,0.019640721266004,FALSE
Sgsm2,0.0640512820512829,0.00857937064918248,0.00099738913559122,0.0153630244513851,0.0206599211058321,FALSE
Sgsm3,-0.00500000000000256,0.741555543022874,0.653658153976721,0.867141869674134,0.80722228021834,FALSE
Sgta,-0.0742820512820543,0.00751134637532101,0.00518731182091869,0.00696748292206733,0.0184424081717734,FALSE
Sgtb,-0.164692307692308,0.00065492184891588,1.90E-06,0.000119536731515281,0.00226735526335538,FALSE
Sh2b1,-0.0464102564102547,0.113188919958764,0.0744480010522165,0.0916422478064228,0.179765721748419,FALSE
Sh2b2,0.154076923076922,0.000129380658020021,9.68E-06,7.33E-05,0.000566527283892979,FALSE
Sh2b3,-0.0626153846153841,0.00845374004943307,0.00624689357937314,0.00940869694267707,0.0203988927573904,FALSE
Sh2d1a,0.117769230769231,0.000544389668438703,0.000495354644954205,0.000321498308716403,0.00194116078068069,FALSE
Sh2d1b1,-0.247358974358974,1.13E-06,3.01E-05,0.000311165076622139,9.92E-06,TRUE
Sh2d1b2,0.0694615384615407,0.248382663216049,0.302114158646873,0.131957918264834,0.34215413488516,FALSE
Sh2d2a,0.258717948717949,7.94E-10,2.00E-10,4.15E-12,2.23E-08,TRUE
Sh2d3c,-0.105589743589745,0.000395920585441076,3.01E-05,0.000229868948292691,0.00147436041146975,FALSE
Sh2d4a,-0.130282051282054,0.00883478767296589,0.00304284239246044,0.0157900349376747,0.0211779107105722,FALSE
Sh2d4b,-0.102948717948716,0.00707374212749639,0.00624689357937314,0.00592254968860181,0.0175161999942575,FALSE
Sh2d5,-0.123282051282054,0.0312682723080875,0.0106432508291618,0.00973176897415463,0.0615722339005882,FALSE
Sh2d6,-0.00989743589743242,0.53552281772701,0.906649769516662,0.823095662156431,0.62920776244014,FALSE
Sh2d7,-0.0373076923076914,0.324935216809047,0.295617676063557,0.406724607133511,0.424119436527547,FALSE
Sh3bgr,-0.401615384615388,5.76E-12,2.55E-11,4.39E-16,5.33E-10,TRUE
Sh3bgrl,-0.256333333333329,1.95E-08,3.62E-08,1.82E-08,3.18E-07,TRUE
Sh3bgrl2,-0.198769230769235,0.00563635314789408,0.000266097780695418,0.00462343440471095,0.014417593028249,FALSE
Sh3bgrl3,-0.170743589743589,0.00138402043802153,0.00261549898641533,0.0371848381853076,0.00434662695268603,FALSE
Sh3bp1,0.041384615384616,0.459574519197496,0.357397193554789,0.294168270891322,0.558603141190385,FALSE
Sh3bp2,-0.182589743589741,2.02E-05,3.67E-06,1.71E-05,0.00011516019762012,FALSE
Sh3bp4,-0.105846153846153,0.013382507866558,0.0101950958014641,0.00431413383070029,0.0301768524104052,FALSE
Sh3bp5,0.0447692307692318,0.145915652570494,0.166765743539145,0.128297149759008,0.222300672997783,FALSE
Sh3bp5l,0.101153846153847,0.0251817979503641,0.0168123849871336,0.00710426144123049,0.051393826217372,FALSE
Sh3d19,0.107538461538459,0.0209680805750732,3.67E-06,0.0185509670973356,0.0441051984538497,FALSE
Sh3d20,-0.103666666666671,0.000174986647375674,0.00304284239246044,0.00640612608781218,0.00073547830687181,FALSE
Sh3gl1,0.0112564102564097,0.783445392376838,0.694028678659379,0.694858675353646,0.840335268566644,FALSE
Sh3gl2,-0.0285384615384627,0.519182728346433,0.270551406614686,0.362749571069377,0.614491771419881,FALSE
Sh3gl3,-0.141333333333331,0.000381245413382807,0.000558520812774077,0.000188297042997748,0.00142676941313461,FALSE
Sh3glb1,0.0896666666666679,0.00118228858870641,2.38E-05,0.000546627769641486,0.00378794568936869,FALSE
Sh3glb2,-0.0285897435897429,0.248355739066354,0.209673644181355,0.155443123531997,0.34215413488516,FALSE
Sh3kbp1,0.20279487179487,1.98E-05,4.06E-07,0.00134535802321595,0.000112919584066157,TRUE
Sh3pxd2a,0.00533333333333452,0.884784472067555,0.756176636677992,0.884630971450661,0.91813043147213,FALSE
Sh3pxd2b,-0.190666666666663,9.52E-05,1.73E-05,0.000465812386972848,0.000432738237121435,FALSE
Sh3rf1,-0.179974358974359,2.47E-05,1.36E-08,9.28E-06,0.000136437103330909,FALSE
Sh3rf2,0.25979487179487,2.07E-08,1.57E-08,1.80E-09,3.34E-07,TRUE
Sh3rf3,0.0943589743589754,0.0164643061556413,0.00684449843174662,0.0237059612073035,0.0359614708258433,FALSE
Sh3tc1,-0.148999999999997,1.89E-05,7.49E-06,1.29E-05,0.000108895115264358,FALSE
Sh3tc2,-0.086487179487178,0.00676409548082941,0.0081912964960793,0.0336476999675962,0.0168609184995643,FALSE
Sh3yl1,-0.083487179487177,0.143172996314099,0.06400915577251,0.0620137159771843,0.218721370585571,FALSE
Shank1,0.0614358974358966,0.0164629426424695,0.052566509348253,0.0957064824166201,0.0359614708258433,FALSE
Shank2,-0.02105128205128,0.568928708292883,0.547897983396979,0.610444373234883,0.65976233717646,FALSE
Shank3,0.0385384615384599,0.154401339183555,0.175584417411301,0.207234354999284,0.232771112485411,FALSE
Sharpin,-0.100589743589738,0.000704118176370021,0.000342672832630342,0.000496495338467069,0.00240845821263492,FALSE
Shb,0.00797435897435861,0.522442756280281,0.704260835842433,0.820433540452648,0.617561444647175,FALSE
Shbg,0.168692307692306,4.46E-05,3.67E-06,2.45E-05,0.000225392260684279,FALSE
Shc1,-0.0238974358974353,0.296333577448799,0.302114158646873,0.432714438450926,0.393898887964739,FALSE
Shc2,0.0515384615384642,0.15012948846773,0.061973718682566,0.296162104929947,0.227387545163132,FALSE
Shc3,0.0642564102564078,0.015161458157492,0.00094259501202032,0.0360907476375815,0.0335340335078731,FALSE
Shc4,0.180666666666668,4.39E-06,7.35E-05,8.51E-06,3.11E-05,FALSE
Shcbp1,-0.236333333333334,3.05E-10,1.95E-09,6.66E-13,1.03E-08,TRUE
Shd,-0.0547435897435875,0.193890386539304,0.0334361478635401,0.138419621036451,0.280411851362466,FALSE
She,-0.0639230769230768,0.0623479972364624,0.0443577976475353,0.0415460144389546,0.109346796902945,FALSE
Shf,0.0400512820512837,0.244322292369839,0.12749716671533,0.256402529478739,0.33763100412185,FALSE
Shfm1,-0.0874615384615378,0.0176195261319376,0.00783459429294453,0.018189874141172,0.0380877495218579,FALSE
Shh,0.0581025641025654,0.256654104204503,0.194231443034369,0.192182815048972,0.351660481324521,FALSE
Shisa2,-0.0144358974358987,0.689347792939072,0.624009670504165,0.715456441035185,0.765109051154311,FALSE
Shisa3,0.215102564102561,1.64E-08,4.72E-08,8.80E-09,2.77E-07,TRUE
Shisa4,-0.106461538461538,0.0153755475566664,0.00191738739522407,0.011542879646733,0.0339184765507991,FALSE
Shisa5,-0.244589743589748,1.09E-08,1.05E-05,4.28E-05,1.98E-07,TRUE
Shisa6,0.134128205128206,0.000119293471686403,0.000302191027003573,0.000143220403767667,0.000527918852965512,FALSE
Shkbp1,-0.021743589743588,0.522419085951936,0.502725579099206,0.484346077392243,0.617561444647175,FALSE
Shmt1,-0.0978717948717929,0.0147492721844553,0.00783459429294453,0.0151870326773324,0.0327837164096552,FALSE
Shmt2,-0.245923076923072,1.74E-08,6.33E-09,3.98E-09,2.90E-07,TRUE
Shoc2,0.111487179487179,0.000451623276451364,0.000192337865883019,0.000590441150040942,0.00165344600113361,FALSE
Shox2,-0.142179487179489,0.000631291695697736,0.00012861097275163,0.00016237655298668,0.00219529349694525,FALSE
Shpk,-0.189641025641025,5.76E-05,2.30E-06,3.46E-05,0.000279978391403311,FALSE
Shprh,0.00238461538461543,0.900585919608231,0.972487871767953,0.922316172875628,0.930108228679871,FALSE
Shq1,0.00412820512820922,0.988039646887973,0.819906245887978,0.906105395225203,0.992266302342755,FALSE
Shroom1,0.126384615384618,0.00208367382385864,0.000137672246637521,0.00440340666173269,0.00614778883598073,FALSE
Shroom2,0.0704871794871771,0.00646199004111841,0.025814255764999,0.02861626630285,0.0162201269134696,FALSE
Shroom3,0.103076923076925,0.000321005227875788,0.000180038772668922,0.00042316045053064,0.00122956584916767,FALSE
Shroom4,-0.148102564102564,6.68E-05,7.89E-05,2.68E-05,0.00031922491676491,FALSE
Si,0.194717948717947,4.36E-05,9.47E-07,1.06E-05,0.000221566443708777,FALSE
Siae,-0.226692307692305,5.75E-08,6.12E-08,2.96E-08,7.93E-07,TRUE
Siah1a,0.139641025641024,3.92E-05,6.29E-06,7.49E-05,0.000201662718572135,FALSE
Siah1b,0.0907179487179484,0.0674208519336675,0.0660981099354103,0.0233530890437944,0.116705875559628,FALSE
Siah2,-0.00843589743589845,0.681987908171119,0.72235004912815,0.76354752839274,0.758767935479753,FALSE
Siah3,-0.013076923076925,0.865092708316228,0.819906245887978,0.695786238123381,0.902978630378145,FALSE
Sidt1,-0.181846153846154,6.88E-06,1.29E-07,1.52E-06,4.56E-05,FALSE
Sidt2,0.012384615384617,0.57572744057142,0.394914741616958,0.636436170188805,0.665981212995362,FALSE
Sigirr,-0.124641025641024,0.000940288141760773,0.000388012169423746,0.000969284012136273,0.00311125800505326,FALSE
Siglec1,-0.270128205128202,0.000460525452862003,2.95E-07,0.000280493377448926,0.00167998819223471,TRUE
Siglec15,0.062897435897435,0.161785662322258,0.142263680048927,0.175422466641528,0.241796567638389,FALSE
Siglec5,0.164000000000005,4.75E-05,2.78E-05,0.00010412251176324,0.000237826786161978,FALSE
Siglece,-0.0230256410256366,0.459580196182611,0.175584417411301,0.800208585663495,0.558603141190385,FALSE
Siglecg,0.0412051282051307,0.19217306047748,0.189441908813023,0.26509853675756,0.278438344533996,FALSE
Siglech,0.112282051282053,0.0011422244549776,0.000707136805431219,0.00887049589194259,0.0036798771536009,FALSE
Sigmar1,0.0628717948717927,0.106540152956305,0.0372345517098438,0.0468756221029921,0.171014058648896,FALSE
Sik1,0.399820512820515,3.99E-06,2.07E-07,2.65E-06,2.87E-05,TRUE
Sik2,0.0490512820512858,0.0289879379462279,0.0374243955592214,0.0192583231768798,0.0578033679139583,FALSE
Sike1,-0.0147435897435919,0.525678992127445,0.459557507547288,0.755853179129636,0.620400932919995,FALSE
Sil1,-0.0448461538461533,0.0874653475767622,0.0985539299072116,0.146329229658204,0.14486343720595,FALSE
Sim1,0.287538461538459,1.38E-08,6.96E-08,3.77E-10,2.40E-07,TRUE
Sim2,-0.0165384615384614,0.810449871601812,0.714545572525822,0.712318310156899,0.861550630970612,FALSE
Sin3a,0.0842307692307642,0.00164349835910312,0.000438720428064698,0.00243791466152768,0.00503793197368057,FALSE
Sin3b,-0.04397435897436,0.0556326792985412,0.0399606656428659,0.0525429049020019,0.0994797259026309,FALSE
Sip1,0.190025641025644,5.91E-08,1.29E-07,6.87E-09,8.12E-07,FALSE
Sipa1,0.133794871794869,0.000346393127220492,0.000412661447626306,0.000633545095950536,0.00131527038960083,FALSE
Sipa1l1,-0.0473333333333414,0.172523598359685,0.00353100323991384,0.243411375486371,0.255011834422409,FALSE
Sipa1l2,0.154589743589746,1.89E-05,1.29E-07,5.57E-06,0.000108895115264358,FALSE
Sipa1l3,-0.116641025641025,8.23E-05,7.35E-05,3.04E-05,0.000382111495093692,FALSE
Sirpa,-0.21592307692308,0.000308975327128876,5.76E-06,0.0325411880473997,0.00119279870371193,TRUE
Sirpb1,-0.301,1.31E-09,7.89E-08,1.31E-05,3.31E-08,TRUE
Sirt1,0.216717948717948,2.58E-06,4.06E-07,5.54E-07,2.00E-05,TRUE
Sirt2,-0.0272820512820502,0.373745999474431,0.214256701667182,0.26272227888038,0.474255889743736,FALSE
Sirt3,0.0185128205128216,0.506318598524623,0.442876171793614,0.573782956938448,0.60229360474431,FALSE
Sirt4,0.0912051282051287,0.00290020649781574,0.0148842069174862,0.00893055411148033,0.00818099768476462,FALSE
Sirt5,-0.131179487179487,0.000189478784161904,1.47E-05,4.18E-05,0.000786250128573265,FALSE
Sirt6,-0.0841794871794885,0.00707518773753787,0.00304284239246044,0.0106760641492319,0.0175161999942575,FALSE
Sirt7,-0.00730769230769113,0.715283131068947,0.863076299236127,0.832061650730965,0.786027053360983,FALSE
Sit1,-0.0366666666666644,0.384600124052769,0.189441908813023,0.37671748181587,0.484961128537972,FALSE
Siva1,-0.0737948717948731,0.0362920690102042,0.0101950958014641,0.0193161745750172,0.0695753376076525,FALSE
Six1,0.188538461538464,5.28E-08,1.36E-08,3.70E-09,7.40E-07,FALSE
Six2,-0.158717948717945,0.000333327914945115,6.66E-05,7.12E-05,0.00127063417024787,FALSE
Six3,0.186794871794873,4.00E-05,1.05E-05,1.47E-05,0.000205370642220724,FALSE
Six3os1,-0.0205641025641015,0.845491090079123,0.906649769516662,0.65122047686995,0.888034060214151,FALSE
Six4,0.113307692307696,0.0183498106673509,0.017500869849755,0.0219287615755325,0.0394273652692224,FALSE
Six5,-0.0344102564102542,0.376460552241789,0.246949680353282,0.351957180482997,0.477031907484465,FALSE
Six6,-0.242589743589746,5.19E-06,1.36E-08,3.34E-06,3.58E-05,TRUE
Six6os1,0.0713333333333335,0.00858020911327507,0.00428910635309876,0.0104451493086472,0.0206599211058321,FALSE
Skap1,0.0277179487179478,0.384603129901292,0.379636879726604,0.439448418711697,0.484961128537972,FALSE
Skap2,-0.0145897435897453,0.317612546955469,0.289213247175212,0.706698699824192,0.416594837227663,FALSE
Ski,0.122641025641023,9.54E-06,4.82E-06,4.78E-06,6.03E-05,FALSE
Skil,0.253512820512821,3.80E-06,6.25E-07,2.42E-06,2.76E-05,TRUE
Skint10,-0.0798717948717949,0.00870751402281673,0.00494850223185495,0.00661483542090161,0.0209080521724721,FALSE
Skint11,0.308384615384616,1.30E-08,1.57E-08,2.14E-09,2.28E-07,TRUE
Skint2,-0.125384615384617,1.58E-05,1.15E-05,4.07E-06,9.32E-05,FALSE
Skint3,-0.0465641025641039,0.10545618726028,0.10756911372664,0.1573037132673,0.16944666189737,FALSE
Skint4,-0.115923076923078,0.000197159285078209,6.36E-05,8.11E-05,0.000814792342240766,FALSE
Skint7,-0.489461538461538,3.96E-11,3.64E-11,1.60E-14,2.16E-09,TRUE
Skint9,-0.0790512820512808,0.0067609545744429,0.00624689357937314,0.00497730890813161,0.0168609184995643,FALSE
